timestamp,temperature,humidity,pressure,wind_speed,rainfall,device_id
2026-01-07T11:48:20.623162,19.64,80.98,983.18,4.24,4.25,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:21.624846,-4.41,30.25,1012.93,8.62,5.47,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:22.630135,24.7,70.6,1013.82,13.4,3.25,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:23.635404,8.01,76.39,990.26,0.8,0.66,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:24.640632,-4.92,31.13,982.03,2.15,6.23,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:25.645796,16.3,54.19,993.86,8.81,2.71,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:26.648607,8.18,46.87,1022.75,9.53,4.66,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:27.653802,10.94,37.91,1000.51,3.82,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:28.658578,-3.08,46.15,986.91,14.75,6.96,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:29.661461,28.25,58.42,1017.0,8.67,9.66,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:30.666675,9.77,52.37,990.58,6.0,2.2,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:31.672007,18.75,52.38,1010.31,2.89,3.89,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:32.675421,10.13,90.87,998.55,9.65,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:33.680406,11.27,66.27,1023.35,11.09,5.58,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:34.685830,17.54,92.92,1015.47,0.6,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:35.691474,5.19,83.88,995.97,4.36,8.3,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:36.693739,22.95,90.51,1031.6,0.85,1.02,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:37.699286,27.56,32.43,1034.13,8.75,1.52,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:38.704841,28.29,46.23,1031.33,6.82,4.34,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:39.710285,29.19,62.52,983.04,6.42,7.48,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:40.715720,6.93,74.21,988.72,7.5,7.27,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:41.720120,31.88,94.87,1008.03,0.99,6.68,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:42.724830,4.14,51.49,1003.9,3.75,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:43.726504,21.89,84.49,1003.41,0.47,9.75,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:44.731654,12.97,62.71,1004.94,5.27,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:45.732638,-2.06,59.06,981.81,10.17,0.77,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:46.736091,5.22,31.43,1001.76,14.19,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:47.736625,32.12,90.54,1002.99,2.94,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:48.739345,2.47,77.02,1034.6,0.54,4.48,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:49.742866,22.3,46.49,1000.17,5.68,2.02,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:50.744541,19.09,71.41,1008.78,5.93,1.97,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:51.746420,-1.78,66.13,986.49,11.26,12.25,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:52.751725,2.31,50.5,1009.02,9.57,3.32,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:53.757184,1.52,73.81,995.94,10.47,6.95,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:54.760543,31.66,60.87,1023.68,6.18,6.44,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:55.765777,26.35,58.21,1007.24,1.06,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:56.768524,21.4,59.58,1004.23,2.78,1.5,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:57.772846,30.21,78.69,1027.11,4.32,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:58.774721,25.98,54.01,1027.45,7.12,9.43,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:48:59.779989,1.79,70.42,1020.08,11.92,6.3,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:00.783527,4.59,58.17,1013.91,9.42,0.39,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:01.788717,17.68,41.39,1019.47,8.76,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:02.793975,27.79,62.83,1028.47,3.99,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:03.794572,24.47,35.58,1007.53,3.8,1.79,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:04.799908,29.24,74.74,985.13,2.24,6.52,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:05.802453,31.93,40.14,1019.76,1.24,5.41,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:06.808131,32.4,43.91,983.7,12.89,0.56,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:07.811247,-3.88,48.96,1028.7,2.83,2.31,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:08.816867,26.25,52.55,1012.57,3.2,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:09.822493,19.29,45.42,1017.8,11.81,3.14,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:10.826651,30.75,88.75,1002.57,7.45,4.1,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:11.832146,10.65,36.44,1014.29,13.47,8.95,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:12.833712,26.51,41.48,1000.16,8.61,3.4,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:13.835968,-2.08,60.7,984.15,12.7,1.17,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:14.838974,33.92,55.9,996.35,8.59,5.93,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:15.844396,23.29,38.64,1008.4,6.31,1.69,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:16.849756,0.14,52.35,1027.14,14.92,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:17.852510,20.38,50.68,996.77,2.3,2.56,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:18.857711,21.3,48.87,1033.33,9.33,7.12,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:19.861250,20.99,34.58,990.0,10.27,1.1,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:20.865849,15.15,37.77,999.0,6.9,1.68,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:21.868032,16.97,59.94,996.01,13.99,6.29,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:22.869980,20.65,88.39,989.59,7.96,4.33,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:23.875467,-3.4,64.89,993.25,13.34,1.8,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:24.876511,5.35,94.25,1026.59,8.68,6.6,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:25.882128,26.93,52.2,1031.8,13.11,8.3,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:26.887331,22.92,89.54,1002.06,11.15,5.0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:27.892921,6.11,94.5,1025.85,2.7,10.95,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:28.897101,5.84,76.49,1003.73,6.8,5.1,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:29.899822,13.47,37.71,1034.8,13.8,4.79,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:30.904573,10.45,39.28,989.86,7.14,10.23,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:31.907084,18.65,81.88,1022.9,7.19,0.77,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:32.908017,26.34,76.86,1020.99,13.34,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:33.913239,6.22,72.33,1022.1,10.61,7.17,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:34.918805,31.43,67.12,1011.25,4.53,7.71,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:35.924045,18.47,69.27,1026.98,9.86,4.62,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:36.929555,10.92,75.66,1031.18,9.08,4.09,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:37.934828,4.49,62.52,1024.55,10.5,0.0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:38.939730,25.05,53.88,1026.42,5.71,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:39.944130,-2.26,73.15,1014.08,7.87,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:40.949752,3.13,41.26,1003.59,0.99,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:41.955399,0.16,68.54,989.76,12.41,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:42.958091,13.74,72.69,1004.16,6.25,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:43.963470,32.8,48.27,1027.25,11.84,3.45,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:44.968777,13.16,44.73,1010.3,6.43,1.1,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:45.974008,-0.36,38.16,1008.1,13.25,1.98,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:46.978065,7.23,61.67,1023.74,1.87,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:47.982342,11.43,86.97,1007.35,1.68,0.28,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:48.985491,3.3,71.08,1005.21,0.43,4.27,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:49.986927,7.26,64.48,1025.8,5.4,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:50.992118,31.31,91.22,986.13,9.69,1.16,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:51.997480,22.64,50.74,1005.75,7.46,8.19,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:53.002730,2.97,41.43,1003.66,14.46,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:54.008296,13.14,82.2,1018.61,0.69,6.3,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:55.013600,27.35,34.0,1013.96,2.93,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:56.019332,3.15,54.13,1013.71,4.64,1.9,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:57.024101,17.55,94.04,1027.52,3.95,0.49,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:58.026795,27.39,92.06,1018.34,14.95,2.22,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:49:59.029387,4.62,73.33,1024.47,0.75,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:00.032343,22.09,36.9,1010.71,13.15,3.8,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:01.037878,26.75,64.8,981.9,14.44,0.27,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:02.043451,21.66,94.09,1024.02,9.11,3.77,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:03.048970,-3.49,74.61,1004.18,3.19,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:04.050433,27.52,55.97,1028.16,6.72,6.55,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:05.051170,32.58,32.81,1004.42,14.22,6.18,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:06.056556,-2.99,44.18,992.6,8.49,4.98,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:07.058363,24.93,59.05,987.77,11.62,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:08.063302,4.58,53.81,985.88,2.92,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:09.068696,33.49,56.23,990.58,1.27,4.98,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:10.073928,-2.25,54.09,1021.89,13.53,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:11.076889,26.31,69.27,997.39,3.04,0.61,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:12.082098,-3.4,63.18,997.13,7.87,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:13.087487,6.26,39.52,1022.01,1.25,1.63,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:14.092765,14.61,45.99,1012.69,7.07,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:15.098029,4.7,34.22,1009.54,5.31,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:16.102270,8.46,32.77,984.17,2.54,2.83,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:17.103611,30.01,65.64,993.3,8.05,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:18.108845,33.31,38.93,1034.79,6.93,6.2,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:19.110833,31.45,36.36,1014.92,9.81,1.6,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:20.115563,16.82,72.49,981.52,7.99,2.85,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:21.121111,3.43,30.55,999.8,3.71,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:22.123485,34.07,89.26,1034.2,12.63,5.25,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:23.128819,24.25,79.51,1027.04,5.07,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:24.129280,2.09,36.42,998.52,7.02,6.1,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:25.134972,1.76,76.38,1018.87,13.6,0.38,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:26.138713,16.97,53.62,1013.45,12.07,3.45,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:27.144002,14.24,44.09,1002.03,10.02,2.39,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:28.148304,30.2,65.69,1024.64,1.09,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:29.153493,18.37,81.44,1032.07,14.23,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:30.159013,31.12,82.87,1011.45,14.32,0.97,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:31.164252,13.63,63.23,985.62,12.61,2.46,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:32.166301,17.92,44.77,1028.35,3.25,2.15,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:33.171258,9.77,56.82,988.06,6.09,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:34.176698,12.84,81.7,981.63,5.66,1.97,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:35.182381,26.4,46.27,1023.27,7.32,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:36.187876,17.11,49.78,1034.72,11.96,1.96,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:37.191110,10.24,60.15,1026.81,10.01,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:38.195992,7.59,50.03,992.07,2.07,5.37,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:39.201474,34.92,58.97,1019.08,1.26,0.78,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:40.203865,24.11,54.8,1019.81,2.37,8.14,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:41.209497,31.18,30.78,998.04,11.91,2.72,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:42.212675,33.26,35.29,1003.03,14.63,3.77,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:43.213875,32.66,53.27,982.97,8.03,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:44.219188,1.21,70.06,1033.43,14.84,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:45.220271,17.0,83.34,982.28,1.12,1.93,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:46.225742,3.76,92.95,1024.35,13.42,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:47.229964,33.54,56.17,999.87,4.45,2.15,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:48.235199,31.86,84.45,1009.52,4.29,3.22,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:49.237543,23.87,50.43,1007.63,3.56,7.83,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:50.240517,15.19,37.55,1014.86,3.83,3.02,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:51.244526,30.29,59.68,990.91,0.7,2.16,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:52.249934,-1.12,58.51,1000.24,14.19,2.76,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:53.250558,28.4,40.87,996.62,4.14,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:54.256068,12.05,46.17,1015.75,8.05,2.23,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:55.261332,0.29,35.2,1006.79,12.15,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:56.263529,22.56,69.78,1019.95,13.66,8.5,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:57.269065,-0.31,42.01,1023.61,8.53,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:58.270459,-4.04,61.42,1024.68,4.72,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:50:59.270946,14.52,45.46,1012.96,2.15,1.48,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:00.276301,23.25,55.79,1014.77,7.93,0.75,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:01.281544,9.93,73.53,1024.49,6.62,0.35,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:02.285208,20.26,41.47,990.6,14.87,1.38,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:03.290434,29.91,73.69,981.8,5.39,1.3,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:04.294524,3.61,49.43,1032.46,10.4,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:05.299964,27.42,34.12,1024.14,5.55,5.46,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:06.301556,23.95,80.73,1032.43,13.31,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:07.306778,1.56,30.63,1010.19,9.68,6.82,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:08.312366,-3.89,65.31,988.6,11.89,5.94,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:09.317928,13.82,70.97,1028.81,9.45,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:10.323575,3.84,87.86,1012.77,8.6,1.65,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:11.326961,-4.89,48.35,997.84,2.83,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:12.327330,22.4,48.85,1016.37,8.66,5.12,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:13.332058,28.3,50.84,1027.67,3.42,5.18,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:14.335290,3.25,49.73,1003.91,8.29,2.95,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:15.339788,33.02,91.26,994.85,6.63,1.38,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:16.345092,-2.42,42.7,1027.69,6.67,2.99,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:17.348683,13.5,52.09,987.68,1.68,0.52,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:18.353958,15.95,39.25,1034.55,12.51,6.55,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:19.355387,5.69,48.15,993.69,12.54,1.77,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:20.360543,30.46,38.08,984.28,8.16,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:21.362341,11.63,34.7,990.89,13.22,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:22.365401,19.8,81.87,980.38,12.19,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:23.365991,9.26,84.33,981.46,3.07,0.73,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:24.369073,19.16,50.48,999.45,13.37,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:25.374621,15.98,89.57,988.07,6.74,4.46,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:26.375993,-4.92,48.09,992.07,9.96,4.11,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:27.381257,18.46,36.57,1012.12,4.33,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:28.386667,15.27,64.66,1005.96,4.86,3.06,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:29.391825,34.96,92.82,1020.5,13.14,0.97,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:30.396613,5.1,71.89,1020.86,1.45,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:31.402092,0.01,81.44,997.96,0.61,6.12,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:32.407320,23.6,85.55,987.23,11.27,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:33.411641,14.66,44.55,1008.86,14.88,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:34.417213,-0.71,32.8,1009.66,12.16,5.91,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:35.418345,7.93,77.75,1010.95,6.01,3.65,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:36.423941,21.39,81.65,1034.98,13.45,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:37.429116,6.67,39.54,1026.16,7.35,4.09,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:38.433514,12.22,74.65,1027.02,9.22,0.69,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:39.438697,30.78,32.27,1031.56,8.45,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:40.444123,15.36,52.11,1006.29,12.24,2.35,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:41.446872,25.88,93.71,1011.3,5.01,6.49,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:42.449420,23.18,60.07,1007.12,14.13,1.78,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:43.455034,27.91,38.71,1013.27,0.49,5.81,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:44.460560,11.44,38.06,1002.78,6.14,1.09,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:45.466060,-3.29,48.73,1008.21,6.16,0.28,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:46.471337,-4.01,73.88,1022.04,12.17,0.62,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:47.476595,11.34,65.29,1019.29,3.43,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:48.481598,30.05,90.97,1013.53,5.92,3.58,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:49.483229,4.17,38.73,1001.58,8.8,2.38,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:50.488671,24.24,90.23,1025.81,9.21,1.11,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:51.494097,29.46,72.06,1006.75,0.84,3.34,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:52.499356,1.32,73.1,1020.11,7.4,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:53.504713,24.86,61.26,1017.43,5.0,3.7,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:54.509924,24.28,48.44,1016.53,8.96,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:55.510472,24.78,73.16,985.97,8.14,1.28,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:56.515654,26.32,46.88,998.89,3.19,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:57.520986,19.59,52.93,1004.71,4.09,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:58.526539,-4.85,78.57,1006.11,10.18,2.85,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:51:59.532173,6.71,35.35,981.47,5.38,7.13,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:00.537821,12.32,43.01,985.37,8.51,5.65,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:01.543437,5.39,91.01,1011.92,8.1,1.06,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:02.544592,33.71,87.57,1000.63,5.01,1.75,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:03.549935,25.56,43.01,986.51,3.47,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:04.555567,17.22,36.3,1033.33,4.86,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:05.559525,-1.59,32.7,1025.82,11.58,1.4,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:06.560562,23.91,91.79,996.17,2.78,7.78,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:07.561556,20.97,74.35,1003.54,11.17,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:08.564108,5.51,87.33,1034.06,0.23,8.25,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:09.569718,1.22,45.86,988.59,13.31,5.19,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:10.570724,30.41,43.47,981.6,4.65,2.84,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:11.576043,6.68,45.4,1001.45,10.81,0.43,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:12.581711,14.34,44.32,1012.95,4.64,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:13.586928,16.71,49.57,1029.69,4.4,0.24,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:14.592443,9.21,72.65,1033.32,6.66,0.88,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:15.597744,23.16,65.73,1017.37,9.12,2.47,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:16.603389,8.43,65.54,1014.87,9.18,3.59,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:17.608977,17.06,70.83,1009.99,13.74,5.57,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:18.614302,29.54,50.93,1028.72,11.25,9.65,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:19.617751,7.6,86.13,993.83,4.53,1.76,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:20.620737,24.27,87.11,1034.03,5.53,1.54,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:21.626081,33.72,73.68,1006.92,0.76,0.37,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:22.631644,21.8,38.82,1020.25,14.93,4.3,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:23.634109,5.15,43.88,1022.55,13.06,0,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:24.639704,4.43,37.24,993.28,3.4,1.92,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:25.645084,6.15,64.46,1028.67,11.24,0.89,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:26.650487,25.26,34.54,980.24,7.28,11.78,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:27.655775,9.14,63.7,985.67,11.25,0.98,Raspberry-Pi-Lab-Spot-01
2026-01-07T11:52:28.656858,-4.15,94.56,1029.26,2.49,7.94,Raspberry-Pi-Lab-Spot-01
